Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,AMDewptCalPl,ScenRelAMIns,LIfr12ZDENSd,AMInsWliScen,AMInstabMt,N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,CapInScen,LatestCIN,LLIW,CurPropConv,Dewpoints,LoLevMoistAd,InsChange,InsSclInScen,LowLLapse,MeanRH,MidLLapse,MountainFcst,MvmtFeatures,ScenRel3_4,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
May15_Jun14,H,CThruK,None,LessThanAve,Instability,H,N1GtLIGt_4,MoreUnstable,Strong,Neutral,StronUp,Neutral,WeakUp,WeakUp,Neutral,Neutral,Dry,Dry,Clear,PC,Clear,Clear,Strong,StrongWest,Strong,None,Weak,Marked,LittleChange,LittleChange,LessThanAve,None,Moderate,Slight,Other,Negative,Decreasing,Average,Stable,VeryMoist,CloseToDryAd,SVR,MarkedUpper,HI,H,XNIL,XNIL,SVR,DryMMoistL,MovingFtorOt,SigPositive,None,NWQuad,Westerly,E_NE
Aug20_Sep15,G,CThruK,None,LessThanAve,Instability,G,N1GtLIGt_4,Average,None,Down,WeakUp,Down,Down,Down,Neutral,Dry,Neutral,Neutral,PC,Clear,PC,PC,None,DCVZFavor,None,None,Weak,None,IncCapDecIns,Increasing,Average,None,Moderate,Strong,LowEvrywhere,WeakPos,Increasing,Average,CloseToDryAd,Dry,CloseToDryAd,XNIL,NoMajor,GJ,G,XNIL,XNIL,XNIL,Other,DryLine,NegToPos,None,LV,Westerly,LV
May15_Jun14,D,CThruK,PartInhibit,Average,Instability,CDEJ,N5GtLIGt_8,MoreUnstable,Weak,WeakUp,WeakUp,Neutral,WeakUp,WeakUp,Neutral,Dry,Dry,Dry,PC,PC,PC,PC,Strong,Westerly,Strong,None,Weak,None,LittleChange,LittleChange,Average,None,Moderate,Moderate,LowAtStation,StrongPos,Increasing,MoreUnstable,CloseToDryAd,Average,CloseToDryAd,SVR,MarkedUpper,D,D,SIG,SIG,SVR,DryMMoistL,Other,PosToNeg,None,SWQuad,Westerly,LV
Jun15_Jul1,K,CThruK,TotalInhibit,MoreThanAve,Neutral,K,N1GtLIGt_4,Average,None,StrongUp,Neutral,Neutral,StrongUp,StrongUp,Dry,Wet,Neutral,VeryWet,Cloudy,PC,Cloudy,Cloudy,None,Westerly,None,Strong,None,None,LittleChange,LittleChange,MoreThanAve,None,Unfavorable,Slight,Other,Neutral,Decreasing,Average,Stable,VeryMoist,ModerateOrLe,XNIL,StrongFront,ACEFK,K,XNIL,SIG,SIG,MoistMDryL,MovingFtorOt,PosToNeg,Moving,AllElse,Westerly,LongAnticyc
May15_Jun14,K,CThruK,PartInhibit,MoreThanAve,Instability,K,N5GtLIGt_8,MoreUnstable,None,StrongUp,Neutral,WeakUp,WeakUp,WeakUp,Wet,Wet,Neutral,Wet,Cloudy,Clear,Cloudy,Cloudy,None,DCVZFavor,None,Weak,Weak,None,LittleChange,LittleChange,MoreThanAve,PartInhibit,Moderate,None,Other,WeakPos,Increasing,MoreUnstable,Stable,Dry,Steep,XNIL,MarkedUpper,ACEFK,K,SVR,SVR,SVR,MoistMDryL,None,NegToPos,Other,LV,LVorOther,WidespdDnsl
Aug20_Sep15,B,AB,Stifling,LessThanAve,Instability,ABI,N1GtLIGt_4,LessUnstable,Weak,Down,StronUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,PC,PC,PC,PC,Strong,Westerly,Strong,Weak,Weak,Marked,IncCapDecIns,Increasing,LessThanAve,PartInhibit,Moderate,Strong,LowEvrywhere,Neutral,LittleChange,Average,Steep,VeryMoist,Steep,XNIL,NoMajor,B,B,SIG,SIG,SIG,DryMMoistL,DenvCyclone,PosToNeg,None,SWQuad,LVorOther,DenvCyclone
Jul2_Jul15,G,CThruK,None,LessThanAve,Neutral,G,LILt_8,MoreUnstable,Weak,WeakUp,Down,Neutral,Down,Down,Dry,Wet,Dry,Dry,PC,PC,PC,Clear,Strong,DCVZFavor,Strong,None,Strong,Marked,IncCapDecIns,Increasing,Average,PartInhibit,Moderate,Strong,LowAtStation,Negative,Decreasing,LessUnstable,CloseToDryAd,Dry,Steep,SIG,NoMajor,GJ,G,XNIL,XNIL,SIG,MoistMDryL,Other,SigNegative,None,AllElse,Westerly,WidespdDnsl
Aug20_Sep15,K,CThruK,PartInhibit,Average,Neutral,K,N1GtLIGt_4,LessUnstable,None,StrongUp,Down,StrongUp,WeakUp,WeakUp,Dry,Neutral,Neutral,Neutral,PC,PC,PC,PC,None,DCVZFavor,None,Weak,Weak,None,DecCapIncIns,Decreasing,LessThanAve,TotalInhibit,Weak,None,HighEvrywher,WeakPos,Decreasing,LessUnstable,ModerateOrLe,Average,Steep,XNIL,MarkedUpper,ACEFK,K,XNIL,XNIL,XNIL,Other,E_W_N,NegToPos,None,NWQuad,Westerly,LV
Aug20_Sep15,E,CThruK,None,Average,Instability,CDEJ,N5GtLIGt_8,MoreUnstable,None,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,PC,Clear,Clear,Clear,None,DCVZFavor,None,Weak,None,None,IncCapDecIns,Increasing,MoreThanAve,None,Unfavorable,None,LowAtStation,Neutral,LittleChange,MoreUnstable,Steep,Average,ModerateOrLe,XNIL,NoMajor,ACEFK,E,XNIL,XNIL,XNIL,MoistMDryL,None,SigNegative,None,AllElse,Westerly,LV
Aug20_Sep15,G,CThruK,PartInhibit,Average,Neutral,G,N1GtLIGt_4,MoreUnstable,None,StrongUp,Neutral,Neutral,StrongUp,StrongUp,Dry,Neutral,Dry,Wet,PC,Cloudy,PC,Cloudy,None,DCVZFavor,None,None,None,None,LittleChange,LittleChange,Average,TotalInhibit,Moderate,None,LowMtsHighPl,Negative,Increasing,MoreUnstable,CloseToDryAd,Average,CloseToDryAd,XNIL,NoMajor,GJ,G,SVR,SVR,SVR,MoistMDryL,E_W_S,NegToPos,None,NWQuad,Westerly,WidespdDnsl
Jul2_Jul15,B,AB,Stifling,MoreThanAve,Stability,ABI,N5GtLIGt_8,Average,None,Down,WeakUp,StrongUp,WeakUp,WeakUp,Wet,Dry,Wet,VeryWet,PC,Cloudy,PC,Cloudy,None,DCVZFavor,None,None,None,None,IncCapDecIns,Increasing,MoreThanAve,PartInhibit,Moderate,Moderate,HighEvrywher,Neutral,LittleChange,Average,ModerateOrLe,Average,CloseToDryAd,XNIL,NoMajor,B,B,XNIL,XNIL,XNIL,DryMMoistL,DenvCyclone,SigPositive,None,AllElse,Westerly,DenvCyclone
May15_Jun14,E,CThruK,PartInhibit,Average,Stability,CDEJ,N1GtLIGt_4,Average,None,Down,Neutral,WeakUp,Down,Down,VeryWet,Wet,VeryWet,Wet,PC,Clear,PC,PC,Weak,Other,None,None,None,None,IncCapDecIns,Increasing,MoreThanAve,None,Moderate,Moderate,LowSHighN,WeakPos,Increasing,MoreUnstable,CloseToDryAd,Average,ModerateOrLe,XNIL,OtherRapid,ACEFK,E,SVR,XNIL,XNIL,MoistMDryL,E_W_N,SigNegative,None,SWQuad,Westerly,LV
Jul2_Jul15,J,CThruK,PartInhibit,Average,Stability,CDEJ,LILt_8,Average,Strong,Down,Neutral,Neutral,Neutral,Neutral,Dry,Wet,VeryWet,VeryWet,PC,Cloudy,Cloudy,PC,Strong,StrongWest,Strong,Weak,Strong,Marked,LittleChange,LittleChange,Average,PartInhibit,Weak,None,LowMtsHighPl,Negative,Decreasing,Average,Stable,Average,Steep,SIG,NoMajor,GJ,J,XNIL,XNIL,SIG,MoistMDryL,DryLine,LittleChange,Other,LV,LVorOther,LV
Aug11_Aug20,E,CThruK,Stifling,MoreThanAve,Neutral,CDEJ,N5GtLIGt_8,LessUnstable,Weak,StrongUp,Neutral,StrongUp,StrongUp,StrongUp,Neutral,Dry,Neutral,Wet,Clear,PC,Clear,Clear,Strong,StrongWest,Strong,None,Strong,Marked,DecCapIncIns,Decreasing,LessThanAve,PartInhibit,Moderate,Slight,LowSHighN,WeakPos,Increasing,Average,Steep,Average,ModerateOrLe,SVR,OtherRapid,ACEFK,E,XNIL,XNIL,SVR,Other,E_W_N,LittleChange,None,SWQuad,Westerly,WidespdDnsl
Aug20_Sep15,A,AB,PartInhibit,Average,Stability,ABI,N1GtLIGt_4,LessUnstable,Weak,Down,Down,Neutral,Down,Down,Wet,Neutral,Wet,Wet,PC,PC,PC,PC,Strong,DCVZFavor,Weak,None,Weak,Some,LittleChange,LittleChange,Average,PartInhibit,Strong,Moderate,HighEvrywher,Negative,Decreasing,LessUnstable,Stable,VeryMoist,CloseToDryAd,SIG,StrongFront,ACEFK,A,SIG,SVR,SVR,Other,None,LittleChange,Moving,SWQuad,Westerly,DenvCyclone
May15_Jun14,D,CThruK,PartInhibit,Average,Instability,CDEJ,N1GtLIGt_4,Average,Strong,WeakUp,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Dry,Dry,Clear,Clear,Clear,Clear,Strong,StrongWest,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,Average,PartInhibit,Weak,None,LowSHighN,Neutral,LittleChange,Average,CloseToDryAd,Average,Steep,SVR,MarkedUpper,D,D,XNIL,XNIL,SVR,Other,DryLine,SigNegative,Moving,NWQuad,Westerly,LongAnticyc
May15_Jun14,E,CThruK,PartInhibit,Average,Neutral,CDEJ,N1GtLIGt_4,Average,Strong,Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,Wet,VeryWet,Wet,Clear,PC,Clear,Clear,Strong,Other,None,None,None,None,IncCapDecIns,Increasing,MoreThanAve,None,Strong,Moderate,LowNHighS,Negative,Decreasing,LessUnstable,Steep,Average,ModerateOrLe,SIG,OtherRapid,ACEFK,E,XNIL,XNIL,SIG,MoistMDryL,None,SigNegative,None,SWQuad,Westerly,LV
May15_Jun14,B,AB,PartInhibit,LessThanAve,Instability,ABI,N1GtLIGt_4,MoreUnstable,None,WeakUp,WeakUp,Down,Neutral,Neutral,Dry,VeryWet,Neutral,Wet,Clear,Cloudy,Clear,Clear,None,DCVZFavor,None,None,Weak,None,DecCapIncIns,Decreasing,LessThanAve,PartInhibit,Weak,None,LowNHighS,Neutral,LittleChange,MoreUnstable,Steep,VeryMoist,ModerateOrLe,XNIL,NoMajor,B,B,XNIL,XNIL,XNIL,DryMMoistL,DenvCyclone,LittleChange,Other,SWQuad,LVorOther,LV
Aug20_Sep15,G,CThruK,PartInhibit,MoreThanAve,Instability,G,N1GtLIGt_4,MoreUnstable,Weak,WeakUp,Down,WeakUp,Neutral,Neutral,Neutral,Wet,Neutral,Wet,Clear,Clear,Clear,Clear,Strong,StrongWest,Strong,None,Strong,Marked,LittleChange,LittleChange,MoreThanAve,None,Moderate,Moderate,LowEvrywhere,WeakPos,LittleChange,MoreUnstable,CloseToDryAd,Dry,CloseToDryAd,SIG,NoMajor,GJ,G,SIG,SIG,SIG,MoistMDryL,DryLine,LittleChange,None,LV,Westerly,LongAnticyc
May15_Jun14,B,AB,PartInhibit,LessThanAve,Stability,ABI,N1GtLIGt_4,LessUnstable,Strong,WeakUp,Neutral,StrongUp,StrongUp,StrongUp,Dry,Dry,VeryWet,VeryWet,Clear,PC,Clear,Clear,Strong,Westerly,Strong,None,Weak,Marked,LittleChange,LittleChange,LessThanAve,PartInhibit,Moderate,None,LowMtsHighPl,WeakPos,LittleChange,LessUnstable,ModerateOrLe,Average,ModerateOrLe,SIG,NoMajor,B,B,XNIL,SIG,SIG,DryMMoistL,DenvCyclone,LittleChange,Other,SWQuad,LVorOther,LV
Jul16_Aug10,F,CThruK,None,LessThanAve,Stability,F,LILt_8,MoreUnstable,None,WeakUp,Down,Down,Down,Down,VeryWet,Dry,Dry,Dry,Cloudy,Clear,Cloudy,PC,Weak,Other,None,Strong,Weak,None,IncCapDecIns,Increasing,LessThanAve,PartInhibit,Strong,Moderate,HighEvrywher,Negative,LittleChange,MoreUnstable,ModerateOrLe,VeryMoist,ModerateOrLe,XNIL,NoMajor,ACEFK,F,XNIL,XNIL,XNIL,Other,None,SigNegative,None,LV,LVorOther,LV
Aug20_Sep15,K,CThruK,PartInhibit,Average,Neutral,K,N1GtLIGt_4,MoreUnstable,Weak,WeakUp,Neutral,Neutral,WeakUp,WeakUp,Wet,Neutral,Neutral,Neutral,PC,PC,Clear,Clear,Strong,Other,Weak,None,None,Some,LittleChange,LittleChange,Average,PartInhibit,Strong,Strong,LowNHighS,Negative,Decreasing,Average,Steep,Dry,CloseToDryAd,XNIL,MarkedUpper,ACEFK,K,SIG,SIG,SIG,DryMMoistL,None,NegToPos,None,AllElse,LVorOther,WidespdDnsl
May15_Jun14,H,CThruK,PartInhibit,Average,Stability,H,N1GtLIGt_4,LessUnstable,Weak,WeakUp,Down,StrongUp,Down,Down,Dry,Neutral,Dry,Dry,Clear,Cloudy,Clear,Clear,Strong,DCVZFavor,Strong,Strong,Strong,Some,IncCapDecIns,Increasing,MoreThanAve,None,Moderate,Strong,LowMtsHighPl,Neutral,Decreasing,LessUnstable,Stable,Average,Steep,SIG,NoMajor,HI,H,XNIL,XNIL,SIG,DryMMoistL,E_W_S,LittleChange,Moving,AllElse,LVorOther,E_NE
Jul2_Jul15,A,AB,PartInhibit,Average,Stability,ABI,LIGt0,LessUnstable,Weak,Down,Neutral,WeakUp,Down,Down,Neutral,Neutral,Neutral,Dry,Clear,PC,Clear,Clear,Strong,StrongWest,Strong,Strong,Strong,Marked,IncCapDecIns,Increasing,MoreThanAve,Stifling,Strong,None,HighEvrywher,Neutral,LittleChange,LessUnstable,Stable,Average,Steep,SIG,StrongFront,ACEFK,A,SVR,SVR,SVR,Other,DenvCyclone,PosToNeg,Other,AllElse,Westerly,DenvCyclone
Jun15_Jul1,G,CThruK,Stifling,MoreThanAve,Instability,G,N5GtLIGt_8,MoreUnstable,Weak,Down,Neutral,Neutral,Neutral,Neutral,VeryWet,VeryWet,VeryWet,VeryWet,PC,PC,PC,PC,Weak,DCVZFavor,None,Weak,Strong,Some,IncCapDecIns,Increasing,MoreThanAve,PartInhibit,Moderate,Strong,LowSHighN,WeakPos,Increasing,MoreUnstable,Steep,Dry,Steep,SIG,OtherRapid,GJ,G,SVR,SVR,SVR,MoistMDryL,E_W_S,LittleChange,None,NWQuad,Westerly,LongAnticyc
Jun15_Jul1,E,CThruK,PartInhibit,Average,Instability,CDEJ,LIGt0,Average,None,Down,WeakUp,Neutral,Neutral,Neutral,Dry,Dry,Dry,Dry,Clear,Cloudy,Cloudy,Cloudy,None,StrongWest,None,Weak,None,None,IncCapDecIns,Increasing,MoreThanAve,None,Moderate,Strong,LowNHighS,Neutral,Decreasing,Average,Steep,Dry,ModerateOrLe,XNIL,NoMajor,ACEFK,E,XNIL,XNIL,XNIL,MoistMDryL,Other,SigNegative,None,SWQuad,Westerly,LV
Aug20_Sep15,C,CThruK,PartInhibit,Average,Stability,CDEJ,N5GtLIGt_8,Average,Strong,Down,Down,Neutral,Down,Down,Dry,Neutral,Neutral,Neutral,PC,Clear,PC,PC,Strong,StrongWest,Strong,None,Strong,Marked,IncCapDecIns,Increasing,MoreThanAve,PartInhibit,Moderate,Moderate,LowEvrywhere,WeakPos,Increasing,Average,Steep,Average,Steep,SIG,OtherRapid,ACEFK,C,XNIL,XNIL,SIG,Other,E_W_S,LittleChange,Other,NWQuad,Westerly,LongAnticyc
Jun15_Jul1,E,CThruK,PartInhibit,LessThanAve,Stability,CDEJ,N5GtLIGt_8,Average,Strong,Down,WeakUp,Neutral,Neutral,Neutral,Dry,Neutral,Wet,VeryWet,PC,Cloudy,PC,PC,Strong,Westerly,None,None,None,Some,DecCapIncIns,Decreasing,LessThanAve,PartInhibit,Strong,Strong,LowNHighS,Negative,Decreasing,LessUnstable,Steep,Average,ModerateOrLe,SVR,NoMajor,ACEFK,E,XNIL,XNIL,SVR,MoistMDryL,None,LittleChange,QStationary,SWQuad,Westerly,WidespdDnsl
Jul16_Aug10,D,CThruK,None,LessThanAve,Instability,CDEJ,N5GtLIGt_8,MoreUnstable,None,Neutral,StronUp,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Neutral,Cloudy,Clear,Cloudy,Cloudy,None,DCVZFavor,None,Weak,Weak,None,IncCapDecIns,Increasing,LessThanAve,TotalInhibit,Weak,None,LowAtStation,Negative,LittleChange,MoreUnstable,ModerateOrLe,Dry,CloseToDryAd,XNIL,OtherRapid,D,D,XNIL,XNIL,XNIL,MoistMDryL,None,LittleChange,None,NWQuad,Westerly,SEQuad
May15_Jun14,K,CThruK,None,LessThanAve,Instability,K,LIGt0,Average,None,StrongUp,Neutral,Down,Down,Down,Wet,Neutral,Wet,Neutral,PC,PC,PC,PC,None,StrongWest,None,None,None,None,IncCapDecIns,Increasing,Average,PartInhibit,Strong,Moderate,LowSHighN,Neutral,LittleChange,LessUnstable,ModerateOrLe,Dry,ModerateOrLe,XNIL,StrongFront,ACEFK,K,XNIL,XNIL,XNIL,DryMMoistL,E_W_N,SigPositive,None,AllElse,Westerly,SEQuad
Aug20_Sep15,J,CThruK,None,Average,Neutral,CDEJ,N5GtLIGt_8,MoreUnstable,Strong,Down,Neutral,WeakUp,WeakUp,WeakUp,VeryWet,Neutral,VeryWet,VeryWet,PC,PC,PC,PC,Strong,StrongWest,Strong,None,Weak,Marked,IncCapDecIns,Increasing,MoreThanAve,None,Moderate,Strong,LowMtsHighPl,StrongPos,Increasing,MoreUnstable,CloseToDryAd,Average,Steep,SVR,NoMajor,GJ,J,SVR,SVR,SVR,MoistMDryL,DryLine,LittleChange,None,LV,LVorOther,LV
Jun15_Jul1,B,AB,None,LessThanAve,Neutral,ABI,N5GtLIGt_8,MoreUnstable,Strong,Down,Down,StrongUp,Down,Down,Wet,Neutral,Dry,Dry,Clear,PC,Clear,Clear,Strong,Other,None,Strong,Strong,Some,IncCapDecIns,Increasing,LessThanAve,Stifling,Moderate,Slight,HighEvrywher,Negative,Decreasing,LessUnstable,Stable,Average,Steep,SIG,OtherRapid,B,B,SIG,SIG,SIG,Other,DenvCyclone,LittleChange,Moving,AllElse,Westerly,DenvCyclone
Aug20_Sep15,A,AB,None,LessThanAve,Stability,ABI,LIGt0,LessUnstable,Weak,StrongUp,Neutral,StrongUp,StrongUp,StrongUp,Dry,Neutral,VeryWet,VeryWet,PC,PC,Clear,Cloudy,Strong,DCVZFavor,Weak,None,Strong,Marked,IncCapDecIns,Increasing,LessThanAve,PartInhibit,Weak,None,Other,WeakPos,Increasing,Average,Stable,VeryMoist,ModerateOrLe,SIG,OtherRapid,ACEFK,A,XNIL,XNIL,SIG,Other,DenvCyclone,PosToNeg,Other,SWQuad,LVorOther,LV
Aug20_Sep15,H,CThruK,PartInhibit,LessThanAve,Stability,H,LILt_8,Average,Strong,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Wet,VeryWet,Cloudy,Clear,Cloudy,Cloudy,Strong,DCVZFavor,Weak,None,Weak,Some,IncCapDecIns,Increasing,LessThanAve,None,Moderate,Strong,LowSHighN,Negative,Decreasing,LessUnstable,Stable,Average,CloseToDryAd,SIG,MarkedUpper,HI,H,XNIL,XNIL,SIG,DryMMoistL,MovingFtorOt,NegToPos,Moving,SWQuad,Westerly,E_NE
Aug11_Aug20,A,AB,PartInhibit,Average,Stability,ABI,N5GtLIGt_8,LessUnstable,Weak,StrongUp,WeakUp,StrongUp,StrongUp,StrongUp,Wet,Neutral,Neutral,Neutral,PC,Clear,PC,Cloudy,Weak,Westerly,Weak,None,Weak,Some,DecCapIncIns,Decreasing,LessThanAve,None,Unfavorable,None,LowMtsHighPl,StrongPos,Increasing,Average,Steep,VeryMoist,CloseToDryAd,XNIL,StrongFront,ACEFK,A,SIG,SIG,SIG,Other,DenvCyclone,NegToPos,Other,SWQuad,Westerly,DenvCyclone
Aug20_Sep15,I,CThruK,TotalInhibit,MoreThanAve,Instability,ABI,LILt_8,MoreUnstable,Weak,StrongUp,Neutral,Neutral,WeakUp,WeakUp,Dry,Neutral,Neutral,Wet,PC,Clear,PC,PC,Strong,Westerly,Strong,None,Weak,Some,IncCapDecIns,Increasing,MoreThanAve,None,Weak,Slight,LowSHighN,Negative,LittleChange,MoreUnstable,Steep,Average,Steep,XNIL,NoMajor,HI,I,SVR,SVR,SVR,DryMMoistL,E_W_S,PosToNeg,QStationary,SWQuad,Westerly,DenvCyclone
Aug20_Sep15,E,CThruK,PartInhibit,Average,Stability,CDEJ,N1GtLIGt_4,LessUnstable,Weak,Neutral,Down,Down,Neutral,Neutral,Neutral,Neutral,Wet,Wet,PC,PC,PC,PC,Weak,Westerly,Weak,None,Weak,Some,LittleChange,LittleChange,Average,PartInhibit,Moderate,Slight,LowSHighN,WeakPos,LittleChange,LessUnstable,ModerateOrLe,Average,ModerateOrLe,XNIL,OtherRapid,ACEFK,E,XNIL,XNIL,XNIL,MoistMDryL,DryLine,NegToPos,Moving,SWQuad,Westerly,LV
Jul16_Aug10,F,CThruK,Stifling,Average,Stability,F,N5GtLIGt_8,Average,Weak,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,VeryWet,PC,Clear,PC,PC,Weak,DCVZFavor,Strong,Strong,Strong,None,DecCapIncIns,Decreasing,LessThanAve,PartInhibit,Weak,None,HighEvrywher,WeakPos,LittleChange,LessUnstable,ModerateOrLe,VeryMoist,ModerateOrLe,XNIL,NoMajor,ACEFK,F,XNIL,XNIL,XNIL,Other,MovingFtorOt,LittleChange,None,LV,Westerly,E_NE
Aug20_Sep15,B,AB,None,LessThanAve,Neutral,ABI,N5GtLIGt_8,MoreUnstable,Weak,Neutral,Neutral,WeakUp,WeakUp,WeakUp,Wet,Neutral,Neutral,Neutral,PC,PC,Cloudy,Cloudy,Weak,Westerly,None,None,Weak,None,IncCapDecIns,Increasing,Average,PartInhibit,Unfavorable,None,LowEvrywhere,Neutral,LittleChange,MoreUnstable,CloseToDryAd,Average,Steep,XNIL,NoMajor,B,B,SIG,SIG,SIG,MoistMDryL,DenvCyclone,LittleChange,None,SWQuad,LVorOther,LV
May15_Jun14,A,AB,None,LessThanAve,Neutral,ABI,N1GtLIGt_4,LessUnstable,Strong,WeakUp,WeakUp,Neutral,WeakUp,WeakUp,Wet,VeryWet,VeryWet,VeryWet,Clear,Cloudy,Clear,PC,Strong,Westerly,Strong,None,Weak,Marked,DecCapIncIns,Decreasing,LessThanAve,PartInhibit,Weak,Slight,LowSHighN,Negative,Decreasing,LessUnstable,ModerateOrLe,Average,ModerateOrLe,SVR,OtherRapid,ACEFK,A,XNIL,XNIL,SVR,DryMMoistL,DenvCyclone,PosToNeg,Moving,SWQuad,Westerly,E_NE
Jul16_Aug10,I,CThruK,PartInhibit,Average,Stability,ABI,LIGt0,Average,Strong,WeakUp,Neutral,Down,Down,Down,Wet,Dry,Wet,Wet,Clear,Clear,Clear,Clear,Strong,DCVZFavor,Strong,None,Strong,Marked,LittleChange,LittleChange,Average,None,Strong,Strong,LowSHighN,Negative,Decreasing,LessUnstable,ModerateOrLe,Dry,Steep,SIG,NoMajor,HI,I,XNIL,XNIL,SIG,DryMMoistL,E_W_S,SigNegative,QStationary,AllElse,LVorOther,E_NE
Jul16_Aug10,J,CThruK,Stifling,Average,Stability,CDEJ,N5GtLIGt_8,LessUnstable,Strong,Down,Down,WeakUp,Down,Down,Wet,Neutral,Wet,Neutral,Cloudy,Cloudy,Cloudy,PC,Strong,Westerly,Strong,None,Weak,Some,IncCapDecIns,Increasing,MoreThanAve,PartInhibit,Weak,Slight,LowEvrywhere,WeakPos,LittleChange,LessUnstable,Steep,Average,Steep,XNIL,NoMajor,GJ,J,XNIL,XNIL,XNIL,MoistMDryL,DryLine,LittleChange,None,LV,LVorOther,LV
Jun15_Jul1,B,AB,PartInhibit,LessThanAve,Stability,ABI,LILt_8,MoreUnstable,Strong,WeakUp,Neutral,WeakUp,WeakUp,WeakUp,Dry,Dry,VeryWet,VeryWet,PC,Clear,PC,Cloudy,Strong,Westerly,Strong,None,Strong,Some,IncCapDecIns,Increasing,LessThanAve,PartInhibit,Moderate,Moderate,LowSHighN,WeakPos,Increasing,MoreUnstable,Steep,Dry,ModerateOrLe,SVR,StrongFront,B,B,SVR,SVR,SVR,Other,DenvCyclone,LittleChange,QStationary,AllElse,Westerly,SEQuad
Aug20_Sep15,D,CThruK,Stifling,MoreThanAve,Neutral,CDEJ,N1GtLIGt_4,MoreUnstable,None,Down,Neutral,Neutral,Down,Down,Neutral,Wet,Wet,Neutral,Clear,PC,Clear,Clear,Weak,Other,None,None,None,Some,IncCapDecIns,Increasing,MoreThanAve,PartInhibit,Moderate,Slight,Other,Neutral,LittleChange,MoreUnstable,CloseToDryAd,Dry,ModerateOrLe,SIG,MarkedUpper,D,D,SVR,SVR,SVR,DryMMoistL,DryLine,SigNegative,Moving,SWQuad,Westerly,DenvCyclone
Jul2_Jul15,I,CThruK,PartInhibit,MoreThanAve,Instability,ABI,N5GtLIGt_8,MoreUnstable,Weak,StrongUp,Neutral,Neutral,StrongUp,StrongUp,Dry,Neutral,VeryWet,VeryWet,PC,PC,PC,Cloudy,Weak,Other,None,None,None,None,LittleChange,LittleChange,MoreThanAve,PartInhibit,Weak,Slight,LowSHighN,Negative,Decreasing,Average,ModerateOrLe,Average,Steep,XNIL,OtherRapid,HI,I,SIG,SIG,SIG,DryMMoistL,E_W_N,LittleChange,QStationary,LV,LVorOther,DenvCyclone
Jul2_Jul15,G,CThruK,PartInhibit,Average,Neutral,G,N5GtLIGt_8,MoreUnstable,None,Down,StronUp,Neutral,WeakUp,WeakUp,Dry,Neutral,VeryWet,VeryWet,PC,Clear,PC,PC,None,DCVZFavor,None,None,Weak,None,LittleChange,LittleChange,Average,TotalInhibit,Unfavorable,None,LowEvrywhere,StrongPos,Increasing,MoreUnstable,Steep,Dry,Steep,XNIL,OtherRapid,GJ,G,XNIL,XNIL,XNIL,Other,None,LittleChange,None,NWQuad,Westerly,WidespdDnsl
Aug20_Sep15,E,CThruK,PartInhibit,Average,Neutral,CDEJ,N1GtLIGt_4,MoreUnstable,None,WeakUp,Neutral,Down,Neutral,Neutral,Dry,VeryWet,VeryWet,Wet,Clear,PC,Clear,Clear,None,Other,None,None,Weak,None,DecCapIncIns,Decreasing,LessThanAve,None,Weak,Moderate,LowAtStation,Negative,Decreasing,MoreUnstable,Steep,Average,ModerateOrLe,XNIL,OtherRapid,ACEFK,E,SIG,XNIL,XNIL,DryMMoistL,None,PosToNeg,None,SWQuad,Westerly,LV
Aug20_Sep15,K,CThruK,PartInhibit,LessThanAve,Stability,K,N1GtLIGt_4,Average,Weak,Down,WeakUp,Neutral,Neutral,Neutral,Neutral,Dry,Wet,VeryWet,PC,Clear,Clear,Clear,Strong,Westerly,Weak,None,None,Some,DecCapIncIns,Decreasing,LessThanAve,None,Weak,None,Other,Neutral,Decreasing,Average,Stable,Dry,CloseToDryAd,SVR,MarkedUpper,ACEFK,K,XNIL,XNIL,SVR,Other,None,SigPositive,Other,NWQuad,LVorOther,WidespdDnsl
