Age,SocioEcon,RiskAversion,MakeModel,VehicleYear,Antilock,Mileage,SeniorTrain,DrivingSkill,DrivQuality,Accident,Airbag,AntiTheft,CarValue,RuggedAuto,Cushioning,DrivHist,GoodStudent,HomeBase,ILiCost,MedCost,OtherCar,OtherCarCost,ThisCarDam,Theft,ThisCarCost,PropCost
Adolescent,UpperMiddle,Adventurous,Luxury,Current,True,TwentyThou,False,SubStandard,Poor,None,True,False,FiftyThou,Football,Good,Many,True,City,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adolescent,Middle,Normal,FamilySedan,Older,False,FiftyThou,False,SubStandard,Poor,Moderate,False,True,FiveThou,Tank,Good,Many,True,Suburb,Million,Thousand,True,HundredThou,Moderate,False,TenThou,HundredThou
Adult,UpperMiddle,Normal,Luxury,Older,True,TwentyThou,False,Normal,Normal,None,True,True,FiftyThou,Tank,Excellent,Zero,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Senior,Prole,Cautious,Economy,Older,False,TwentyThou,True,Normal,Normal,None,False,True,TenThou,EggShell,Poor,Zero,False,Rural,Thousand,Thousand,False,Thousand,None,False,Thousand,TenThou
Adult,Middle,Cautious,FamilySedan,Current,False,FiftyThou,False,SubStandard,Poor,None,True,True,TwentyThou,EggShell,Good,Many,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adolescent,Middle,Normal,FamilySedan,Older,False,FiftyThou,False,SubStandard,Poor,Severe,False,False,FiveThou,Football,Fair,Many,False,Secure,Million,Million,True,Thousand,Severe,False,Thousand,Thousand
Adult,Middle,Normal,Economy,Current,False,FiveThou,False,Normal,Normal,None,True,False,TenThou,Football,Good,Zero,False,Rural,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Prole,Cautious,Economy,Older,False,FiftyThou,False,Normal,Normal,None,False,True,FiveThou,Football,Fair,Zero,False,City,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adult,Middle,Cautious,Economy,Older,False,FiftyThou,False,SubStandard,Poor,Moderate,False,True,FiveThou,EggShell,Poor,One,False,Secure,Thousand,Thousand,True,TenThou,Moderate,False,TenThou,HundredThou
Senior,UpperMiddle,Normal,SportsCar,Current,False,TwentyThou,False,Normal,Normal,None,True,True,TwentyThou,EggShell,Poor,Zero,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adult,Middle,Adventurous,FamilySedan,Older,False,TwentyThou,False,Normal,Normal,None,False,False,TenThou,Tank,Excellent,Zero,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Middle,Normal,FamilySedan,Older,False,TwentyThou,False,Normal,Normal,None,True,False,TenThou,Football,Good,Zero,False,Suburb,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adult,Middle,Normal,Economy,Older,False,Domino,False,Normal,Normal,None,False,False,FiveThou,EggShell,Poor,Zero,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Senior,UpperMiddle,Cautious,FamilySedan,Current,False,FiveThou,True,Normal,Excellent,None,True,True,TwentyThou,EggShell,Fair,Zero,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adolescent,UpperMiddle,Adventurous,FamilySedan,Current,True,FiftyThou,False,Normal,Normal,None,True,False,TwentyThou,EggShell,Poor,Zero,True,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Senior,Prole,Cautious,FamilySedan,Older,False,Domino,True,Normal,Normal,None,False,True,FiveThou,Football,Good,Zero,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Prole,Adventurous,FamilySedan,Older,False,FiftyThou,False,SubStandard,Poor,Severe,False,False,FiveThou,Football,Poor,Many,False,City,Thousand,HundredThou,False,HundredThou,Severe,False,TenThou,HundredThou
Senior,Prole,Normal,FamilySedan,Older,False,Domino,True,Normal,Normal,None,False,False,FiveThou,Tank,Excellent,Zero,False,City,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adult,UpperMiddle,Cautious,Economy,Current,False,TwentyThou,False,SubStandard,Poor,None,True,True,TenThou,Football,Excellent,Zero,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Senior,UpperMiddle,Normal,FamilySedan,Current,False,FiftyThou,False,Normal,Normal,None,True,True,TwentyThou,Football,Excellent,Zero,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Middle,Normal,FamilySedan,Older,False,FiftyThou,False,Normal,Normal,None,True,False,FiveThou,Football,Excellent,Zero,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Senior,Middle,Cautious,FamilySedan,Older,False,FiveThou,True,Expert,Excellent,None,False,True,TwentyThou,Tank,Good,Zero,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adult,Prole,Adventurous,Economy,Older,False,FiftyThou,False,Expert,Excellent,None,False,False,FiveThou,EggShell,Fair,One,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Senior,UpperMiddle,Normal,FamilySedan,Current,False,Domino,True,Normal,Normal,None,True,True,TwentyThou,Football,Good,Zero,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adult,UpperMiddle,Normal,FamilySedan,Current,True,TwentyThou,False,Normal,Normal,None,True,True,TwentyThou,EggShell,Good,Zero,False,Secure,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adult,Prole,Normal,Economy,Older,False,TwentyThou,False,Normal,Normal,None,False,False,TenThou,EggShell,Fair,Zero,False,City,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adult,Prole,Adventurous,SportsCar,Older,False,FiftyThou,False,SubStandard,Poor,None,False,False,FiveThou,EggShell,Fair,Many,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Senior,Prole,Cautious,Economy,Current,False,FiftyThou,True,Expert,Excellent,None,True,True,TenThou,EggShell,Poor,Zero,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Prole,Normal,Economy,Older,False,FiveThou,False,SubStandard,Poor,None,False,False,FiveThou,EggShell,Fair,Many,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Senior,Prole,Cautious,FamilySedan,Older,False,FiftyThou,True,Normal,Normal,None,False,True,FiveThou,Football,Fair,Zero,False,City,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adult,Prole,Adventurous,FamilySedan,Older,False,TwentyThou,False,Normal,Poor,None,False,False,FiveThou,Football,Fair,Many,False,Rural,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adolescent,Prole,Normal,Economy,Older,False,Domino,False,SubStandard,Poor,Severe,False,False,FiveThou,EggShell,Fair,Many,False,Suburb,Thousand,Thousand,True,Thousand,Severe,False,TenThou,TenThou
Adult,Middle,Normal,FamilySedan,Current,True,FiftyThou,False,SubStandard,Poor,None,True,False,TwentyThou,EggShell,Poor,Many,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adolescent,Prole,Adventurous,SportsCar,Older,True,Domino,False,SubStandard,Poor,None,False,False,FiveThou,EggShell,Fair,Many,False,Suburb,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Senior,Prole,Cautious,SportsCar,Older,False,Domino,True,Normal,Normal,None,False,True,TenThou,EggShell,Poor,Zero,False,City,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adult,Middle,Normal,SportsCar,Current,True,FiftyThou,False,Normal,Normal,None,True,False,TwentyThou,EggShell,Fair,Zero,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Prole,Adventurous,Economy,Older,False,FiveThou,False,SubStandard,Poor,Mild,False,False,TenThou,EggShell,Fair,Many,False,Suburb,Thousand,Thousand,True,Thousand,Mild,False,TenThou,TenThou
Adolescent,Prole,Cautious,Economy,Older,False,TwentyThou,False,SubStandard,Poor,Severe,False,True,FiveThou,EggShell,Poor,Zero,False,City,Thousand,Thousand,True,HundredThou,Severe,False,TenThou,HundredThou
Adolescent,Middle,Adventurous,Economy,Current,False,Domino,False,SubStandard,Poor,Moderate,True,False,TenThou,Football,Excellent,Many,True,City,Thousand,Thousand,True,HundredThou,Moderate,False,TenThou,HundredThou
Adolescent,UpperMiddle,Normal,Luxury,Current,False,TwentyThou,False,SubStandard,Poor,Severe,True,True,FiftyThou,Football,Good,Many,False,Rural,HundredThou,Thousand,True,HundredThou,Severe,False,HundredThou,HundredThou
Adolescent,Prole,Adventurous,Economy,Older,False,TwentyThou,False,SubStandard,Poor,Severe,False,False,FiveThou,EggShell,Poor,Many,False,City,Thousand,Million,False,TenThou,Severe,False,TenThou,TenThou
Adult,UpperMiddle,Normal,SportsCar,Current,False,FiveThou,False,Normal,Normal,None,True,True,TwentyThou,EggShell,Poor,Zero,False,Rural,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adult,Prole,Normal,Economy,Older,False,FiftyThou,False,SubStandard,Poor,Mild,True,False,FiveThou,EggShell,Poor,Many,False,City,Thousand,Thousand,True,Thousand,Mild,False,Thousand,TenThou
Adult,UpperMiddle,Normal,FamilySedan,Current,True,Domino,False,Normal,Normal,None,True,True,TwentyThou,EggShell,Poor,Zero,False,Suburb,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Senior,Prole,Cautious,Economy,Older,False,FiftyThou,True,Normal,Normal,None,False,True,FiveThou,EggShell,Poor,Zero,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Middle,Normal,FamilySedan,Older,False,FiveThou,False,Normal,Normal,None,False,False,TenThou,Tank,Good,Zero,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adult,UpperMiddle,Adventurous,Luxury,Older,False,TwentyThou,False,Normal,Poor,None,True,False,TwentyThou,Tank,Excellent,One,False,Suburb,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adult,Prole,Normal,Economy,Older,False,FiftyThou,False,Normal,Normal,None,True,True,FiveThou,EggShell,Poor,One,False,City,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adult,Middle,Normal,SportsCar,Older,False,FiftyThou,False,SubStandard,Poor,Severe,False,False,TwentyThou,EggShell,Poor,Many,False,Suburb,Thousand,HundredThou,True,TenThou,Severe,False,HundredThou,HundredThou
Adult,Prole,Adventurous,Economy,Older,False,TwentyThou,False,Normal,Excellent,None,False,False,FiveThou,EggShell,Fair,Zero,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Middle,Normal,FamilySedan,Older,False,FiftyThou,False,Normal,Normal,None,True,False,FiveThou,Football,Excellent,Zero,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Senior,Middle,Normal,FamilySedan,Older,False,Domino,False,SubStandard,Poor,Moderate,False,True,FiveThou,Tank,Good,Many,False,Suburb,Thousand,Thousand,False,Thousand,Moderate,False,Thousand,TenThou
Adolescent,Prole,Normal,Economy,Older,False,Domino,False,SubStandard,Poor,Mild,False,False,FiveThou,EggShell,Poor,Many,False,City,Thousand,Thousand,True,Thousand,Moderate,False,TenThou,TenThou
Adult,Middle,Cautious,SportsCar,Older,False,TwentyThou,False,Normal,Normal,None,False,True,FiveThou,EggShell,Poor,Zero,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Senior,Prole,Normal,FamilySedan,Older,False,FiveThou,False,Normal,Normal,None,False,False,TenThou,Football,Fair,Zero,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adult,Middle,Cautious,FamilySedan,Older,False,TwentyThou,False,SubStandard,Poor,Mild,False,True,FiveThou,Tank,Good,One,False,Secure,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adult,Prole,Cautious,FamilySedan,Older,False,TwentyThou,False,Normal,Normal,None,True,True,FiveThou,Football,Excellent,Zero,False,City,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adult,Prole,Normal,Economy,Older,False,TwentyThou,False,Normal,Normal,None,False,True,FiveThou,EggShell,Poor,Zero,False,Suburb,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adult,Middle,Normal,FamilySedan,Current,False,TwentyThou,False,Normal,Normal,None,True,False,TwentyThou,Football,Excellent,Zero,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Senior,Prole,Normal,Economy,Older,False,FiftyThou,False,Expert,Excellent,None,False,False,FiveThou,EggShell,Poor,Zero,False,City,Thousand,Thousand,False,Thousand,None,False,Thousand,TenThou
Adolescent,Middle,Cautious,SportsCar,Current,True,TwentyThou,False,SubStandard,Poor,Severe,True,True,TwentyThou,Tank,Excellent,Zero,False,Secure,Thousand,Thousand,True,HundredThou,Moderate,False,HundredThou,HundredThou
Adolescent,Prole,Normal,FamilySedan,Older,False,TwentyThou,False,Normal,Normal,None,False,False,TwentyThou,Tank,Good,Zero,False,Suburb,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Senior,UpperMiddle,Adventurous,Luxury,Current,True,FiftyThou,False,Normal,Excellent,None,True,False,FiftyThou,Football,Good,Zero,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,UpperMiddle,Adventurous,Economy,Older,False,TwentyThou,False,Expert,Excellent,None,False,False,FiveThou,EggShell,Fair,Zero,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Senior,Prole,Cautious,Economy,Older,False,FiftyThou,True,Normal,Excellent,None,False,True,FiveThou,EggShell,Poor,Zero,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Middle,Normal,SportsCar,Older,False,FiftyThou,False,Normal,Normal,Mild,False,False,FiveThou,EggShell,Fair,Zero,False,Suburb,Thousand,Thousand,True,Thousand,Mild,False,Thousand,Thousand
Adolescent,UpperMiddle,Normal,Luxury,Current,True,TwentyThou,False,Normal,Normal,None,True,True,FiftyThou,Football,Excellent,Zero,True,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Prole,Normal,Economy,Older,False,TwentyThou,False,Normal,Normal,None,False,False,TenThou,EggShell,Poor,Zero,False,City,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adult,Prole,Normal,Economy,Older,False,TwentyThou,False,SubStandard,Poor,Moderate,False,False,FiveThou,EggShell,Fair,Many,False,City,Thousand,TenThou,False,Thousand,Moderate,False,Thousand,Thousand
Adolescent,Prole,Adventurous,Economy,Older,False,TwentyThou,False,SubStandard,Poor,Moderate,False,False,TenThou,EggShell,Fair,Many,False,City,Thousand,Thousand,False,TenThou,Severe,False,TenThou,HundredThou
Adult,Middle,Normal,FamilySedan,Older,False,FiftyThou,False,Normal,Normal,None,False,False,FiveThou,Football,Fair,Zero,False,Suburb,Thousand,Thousand,False,Thousand,None,False,Thousand,TenThou
Adult,UpperMiddle,Adventurous,Luxury,Current,True,FiftyThou,False,Normal,Normal,None,True,False,FiftyThou,Tank,Excellent,Many,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adolescent,Middle,Normal,FamilySedan,Older,False,TwentyThou,False,Normal,Normal,None,True,False,FiveThou,Football,Fair,Zero,True,Rural,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adult,Prole,Normal,FamilySedan,Older,False,FiveThou,False,Normal,Normal,None,False,False,TwentyThou,Football,Good,Zero,False,Rural,Thousand,Thousand,False,Thousand,None,False,Thousand,TenThou
Adult,Prole,Adventurous,Economy,Current,False,TwentyThou,False,SubStandard,Poor,None,True,False,TenThou,EggShell,Poor,Many,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Prole,Cautious,Economy,Older,False,FiftyThou,False,Normal,Normal,None,False,True,FiveThou,EggShell,Poor,Zero,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Middle,Normal,FamilySedan,Current,True,FiftyThou,False,SubStandard,Poor,None,True,True,TenThou,Football,Good,Many,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Senior,Prole,Normal,Economy,Older,False,FiftyThou,False,SubStandard,Poor,Severe,False,False,FiveThou,EggShell,Fair,Many,False,Rural,TenThou,Thousand,True,HundredThou,Severe,False,TenThou,Million
Senior,Prole,Normal,Economy,Older,False,FiveThou,True,Expert,Excellent,None,False,True,TenThou,EggShell,Fair,Zero,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adolescent,Prole,Adventurous,Economy,Older,False,TwentyThou,False,SubStandard,Poor,Moderate,False,False,FiveThou,EggShell,Poor,Many,False,City,Thousand,HundredThou,False,TenThou,Moderate,False,TenThou,TenThou
Senior,Middle,Normal,Economy,Current,False,FiftyThou,False,Expert,Excellent,None,True,True,TenThou,Football,Good,Zero,False,Suburb,Thousand,Thousand,False,Thousand,None,False,Thousand,TenThou
Adult,Middle,Normal,Economy,Current,False,FiftyThou,False,Normal,Normal,None,True,True,FiveThou,EggShell,Poor,Zero,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Middle,Normal,FamilySedan,Current,False,FiveThou,False,SubStandard,Poor,Severe,True,False,TwentyThou,Football,Fair,Many,False,Suburb,Thousand,Thousand,True,HundredThou,Severe,False,HundredThou,HundredThou
Adult,Prole,Normal,Economy,Older,False,TwentyThou,False,Normal,Normal,None,False,False,FiveThou,EggShell,Poor,Zero,False,Rural,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Adult,UpperMiddle,Normal,Luxury,Current,True,TwentyThou,False,Normal,Normal,None,True,True,FiftyThou,Football,Fair,Zero,False,Suburb,Thousand,Thousand,False,Thousand,None,False,Thousand,TenThou
Adult,Middle,Normal,SportsCar,Older,False,TwentyThou,False,Normal,Normal,None,False,False,TenThou,EggShell,Poor,Zero,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Senior,Middle,Cautious,FamilySedan,Older,False,TwentyThou,True,Normal,Normal,None,False,True,FiveThou,Football,Fair,Zero,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adult,Middle,Adventurous,FamilySedan,Current,False,TwentyThou,False,Normal,Excellent,None,True,False,TwentyThou,Football,Good,Zero,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adult,Middle,Adventurous,Economy,Older,False,FiftyThou,False,Normal,Excellent,None,False,False,FiveThou,EggShell,Poor,One,False,Suburb,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Senior,Prole,Cautious,Economy,Older,False,FiftyThou,True,Normal,Excellent,None,False,True,FiveThou,EggShell,Poor,Zero,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,UpperMiddle,Normal,Luxury,Current,True,FiftyThou,False,Normal,Normal,None,True,True,FiftyThou,Football,Good,Zero,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Prole,Psychopath,Economy,Older,False,TwentyThou,False,Normal,Normal,Mild,False,False,FiveThou,EggShell,Poor,Zero,False,Rural,Thousand,Thousand,True,Thousand,Mild,False,Thousand,Thousand
Senior,Middle,Normal,FamilySedan,Older,False,TwentyThou,False,Normal,Normal,None,False,True,FiveThou,Tank,Excellent,Zero,False,Suburb,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
Adult,Prole,Normal,FamilySedan,Older,False,TwentyThou,False,Normal,Normal,None,False,False,TwentyThou,Football,Poor,Zero,False,City,Thousand,Thousand,False,Thousand,None,False,Thousand,Thousand
Senior,Prole,Cautious,Economy,Older,False,TwentyThou,True,Normal,Normal,None,False,True,FiveThou,EggShell,Poor,Zero,False,City,Thousand,Thousand,True,Thousand,None,False,Thousand,TenThou
Adult,UpperMiddle,Cautious,SportsCar,Current,True,FiveThou,False,Normal,Normal,None,True,True,TwentyThou,EggShell,Poor,Zero,False,Secure,Thousand,Thousand,True,Thousand,None,False,Thousand,Thousand
